Place_Id,Place_Name,Category,City,Rating,Tags
329,Bukit Gantole Cililin,Cagar Alam,Bandung,0.4782608695652177,bukit gantole cililin kenal sebut venue gantole rupa buah kawasan wisata awal buka tuju selenggara porda jabar pekan olahraga nasional cabang olahraga paralayang kawasan wisata jadi buah bibir jadi tuan rumah selenggara pon olahraga paralayang sendiri rupa jenis olahraga laku atas lereng bukit gunung manfaat angin bagai sumber utama lokasi bukit gantole cililin di tinggi mdpl hempas angin kencang sangat pas olahraga cagar alam
330,Bandros City Tour,Budaya,Bandung,0.4782608695652177,bandros bus wisata bandung bus wisata operasi bandung jawa barat indonesiadigunakan wisatawan kota bandung bus sebut resmi wali kota bandung ridwan kamil malam tahun baru februari umum bus wisata layan kota bandung orang pimpin tur lokal tani turis bus bandros kelola pihak dinas hubung bandung kait anggar belanja daerah mang dudung rupa tanggung jawab sosial usaha bus milik kapasitas orang enam bus operasi divisi corporate social responsibility bus operasi anggar belanja daerah kelola blud upt dinas hubung kota bandung budaya
331,Kyotoku Floating Market,Budaya,Bandung,0.5652173913043481,kyotoku floating market bandung buah wisata kini usung tema halhal bau jepang tempat lihat bangunanbangunan khas jepang pandang bak negeri sakura jepang rupa salah satu negara korea selatan jadi tuju favorit turis indonesia jadi negara maju kunjung jepang butuh biaya akomodasi sedikit tiket pesawat proses urus visa ribet tak perlu jauhjauh pergi luar negeri dapat nikmat wisata nuansa jepang bandung kelola wisata desain tempat miripmirip kyoto salah satu wilayah jepang kental budaya lihat bunga sakura jadi ikon jepangpun tak perlu tunggu bulan april kawasan wisata lengkap hias bunga sakura suasana jepang asa makin kental tarik foto pakai kimono yukata background ala jepang untung pajang instagram ikut review singkat kawasan wisata budaya
332,Rainbow Garden,Cagar Alam,Bandung,0.652173913043478,rainbow garden harap indah salah satu taman rekreasi utama cocok keluarga konsep eat and play rainbow garden bekas madu arena main anak wisata kuliner bagai wahana aktivitas sedia taman wisata penuh warna luas m cagar alam
333,Kota Mini,Taman Hiburan,Bandung,0.4782608695652177,destinasi sangat tarik nuansa eropa lengkap fasilitas publik buat seolaholah sedang eropa rumah sakit kantor polisi box telepon cafecaf pinggir jalan bangunanbangunan klasik satu kompleks floating market tempat wisata saji arsitektur eropa klasik kental jamin enggan anjak taman hibur
334,Chingu Cafe Little Seoul,Taman Hiburan,Bandung,0.5652173913043481,populer milik pandang indah hawa sejuk bandung tawar banyak destinasi wisata kreatif taman kota museum hingga tempat makan luput uni daya tarik masingmasing salah satu little seoul bandung area chingu caf area luar ruang kafe sulap rupa suasana jalan dongdaemun seoul korea selatan perlu jauhjauh terbang negeri ginseng unjung rasa suasana seoul sini taman hibur
335,Candi Gedong Songo,Budaya,Semarang,0.5652173913043481,candi gedong songo bahasa jawa translit candhi gedhong sanga nama buah kompleks bangun candi tinggal budaya hindu letak desa candi camat bandung kabupaten semarang jawa tengah indonesia tepat lereng gunung ungar kompleks candi sembilan buah candincandi ketemu raffles tahun rupa tinggal budaya hindu zaman wangsa syailendra abad tahun masehicandi milik sama kompleks candi dieng wonosobo candi letak tinggi m atas muka laut suhu udara sini cukup dingin kisar cnlokasi sembilan candi sebar lereng gunung ungar milik pandang alam indah objek wisata lengkap mandi air panas mata air kandung belerang area kemah wisata kuda budaya
336,Grand Maerakaca,Taman Hiburan,Semarang,0.4782608695652177,masyarakat jawa tengah mungkin asing nama puri maerokoco taman wisata rupa taman mini versi jawa tengah saji replika miniatur bangun khas bagai daerah jawa tengah puri maerakaca ganti nama jadi grand maerakaca wahana lebih variasi taman rekreasi jadi salah satu destinasi wisata semarang cocok rekreasi keluarga taman hibur
337,Kampung Pelangi,Taman Hiburan,Semarang,0.3913043478260869,kampung pelangi bahasa inggris sebut rainbow village rupa sebut daerah kampung rumahrumah duduk cat warnawarni benar kampung pelangi awal rupa daerah kumuh kemudi cara kreatif ubah jadi daerah tarik jadi bagai destinasi wisata utama masyarakat senang sedang cari spot tarik abadi momennbanyak daerahdaerah indonesia utama jawa memliki tempat sebut kampung pelangi malang semarang jakarta bandung kotakota contoh kampung kampung warnawarni jodipan tridi kota malang jawa timur taman hibur
338,Lawang Sewu,Budaya,Semarang,0.652173913043478,lawang sewu ribu pintu bahasa jawa translit lawang swu landmark semarang jawa tengah indonesia bangun bagai kantor pusat usaha kereta api hindia belanda bangun era kolonial kenal bagai rumah hantu lokasi syuting meski perintah kota semarang usaha ubah citra budaya
339,Sam Poo Kong Temple,Budaya,Semarang,0.5652173913043481,sam poo kong hanzi pinyin snbo dng kenal bagai kuil gedung batu kuil tionghoa tua semarang jawa tengah indonesia awal diri jelajah muslim tionghoa zheng he kenal bagai sanbao sekarang orang indonesia bagai denominasi agama masuk muslim budha etnis masuk tionghoa jawa budaya
340,Desa Wisata Lembah Kalipancur,Taman Hiburan,Semarang,0.0434782608695654,wisata alam tengah jadi sorot dunia pariwisata wisata alam gunung danau hutan air terjun pantai rambah konsep desa desa wisata lembah kalipancur tempat wisata tawar rekreasi konsep desa kota semarang meski konsep desa lokasi jauh pusat kota objek wisata lama diri tetap mati wisatawan taman hibur
341,Hutan Wisata Tinjomoyo Semarang,Cagar Alam,Semarang,0.3913043478260869,awal taman wisata hutan tinjomoyo semarang smg rupa buah kebun binatang ragam binatang hutan jadi banjir besar hingga putus jembatan besar jadi akses utama tuju hutan wisata hutan tinjomoyo sendiri milik kontur wilayah padu bukit sungai hutan tumbuh paling banyak sini vegetasi pohon jati pinus tak heran kawasan cocok sekali jadi hutan wisata alamidengan luas lahan hektare area sebut lebih sering manfaat bagai tempat kemah cagar alam
342,Taman Kasmaran,Taman Hiburan,Semarang,0.5652173913043481,taman kasmaran letak belah kiri pasar bunga gedung food court taman kasmaran bangun lantai lantai bawah utuk spot jadi wisata kuliner lantai atas jadi taman sekadar taman biasa taman kasmaran lengkap pandang tarik background kampung pelangi taman kasmaran cukup luas lengkap perabot kursi meja ala kafe lokasi baru yakin jadi spot alternatif selfie baru kota semarang taman hibur
343,Pantai Baruna,Bahari,Semarang,0.1304347826086958,kunjung pantai baruna kota semarang jawa tengah pantai satu beri alam wisata beda pasal sini hampar pasir memang pantai baruna rupa objek wisata resmi milik kota semarang pantai belakang kawasan pabrik semen padat wisatawan tempat selancar sini ada hampar padang rumput ilalang hadap laut jawa tenang bahari
344,Pantai Marina,Bahari,Semarang,0.2173913043478257,pantai marina bahasa jawa translit pasisir marina salah satu objek wisata pantai kota semarang jawa tengah pantai simpan pandang eksotis khas kota semarang tempat rupa hutan bakau tambak perintah tempat ubah jadi tempat rekreasi cara reklamasi darat hasil reklamasi hutan bakau sekarang upa rumah toko kantor belah selatan pantai bahari
345,Kampoeng Djadhoel Semarang,Budaya,Semarang,0.7391304347826089,kampoeng djadhoel letak kampung batik semarang tepat kampung batik tengah rt rw lurah rejomulyo camat semarang timur nama kampoeng djadhoel cetus sejak desember ignatius luwiyanto warga kampung batik tengah sejarah indonesia jadi latar belakang nama kampoengdjadhoel budaya
346,Indonesia Kaya Park,Taman Hiburan,Semarang,0.652173913043478,lokasi taman indonesia kaya pusat kota semarang buat taman luas meter persegi fungsi bagai wadah nian komunitas seniman jawa tengah sini panggung budaya bangun sisi semua guna lalu taman pandawa lima buat komroden haro latar nikmat seni amphitheater area hijau gerbang mural karya lima seniman muda semarang tak tinggal air mancur tari air mancur tari bangun perintah kota semarang gerak ikut alun musik klasik lagulagu juang indonesia air mancur tari sebut jadwal nyala tiap hari pukul pukul akhir pekan taman hibur
347,Taman Pandanaran,Taman Hiburan,Semarang,0.4782608695652177,sejarah catat tempat rupa kawasan spbu tak laku bekas spbu sebut rombak total jadi buah taman konon luas tanah meter persegi sebut renovasi jadi taman dana rp m taman pandanaran alamat jalan pandanaran mugassari semarang selatan tepat tiga jalan pandanaran jalan mhthamrin sayang parkir sini cukup susah beberapa unjung bahkan parkir kendara depan warung makan sekitar taman taman hibur
348,Pura Giri Natha,Budaya,Semarang,0.7391304347826089,awal diri pura agung giri natha lepas hadir peluk umat hindu bagai daerah mulai datang tetap semarang tetap umat hindu semarang awal datang kerja cari ilmu tahun peluk agama hindu semarang usul perintah semarang bangun tempat ibadat umat hindu laksana sembahyang lokasi rumah rumah tuju usul sebut akhir perintah semarang beri pilih agam lokasi sekira tepat pas bangun buah tempat suci pura budaya
349,Wisata Mangrove Tapak,Cagar Alam,Semarang,0.3913043478260869,wisata hutan mangrove semarang hampir tak pernah sepi kunjung wisatawan tak jarang unjung datang wisata cantik baik berswafoto maupun dar jalanjalan menapaik selasar kayu obyek instagramable pas sosmed bahkan banyak buru kecimpung bidang fotografi cagar alam
350,Pantai Cipta,Bahari,Semarang,0.1304347826086958,pantai cipta kenal bagai pantai petikemas jarak letak dekat pantai petikemas tempat wisata semarang pantai cipta milik sedikit hampar pasir dominasi bebatuan pantai cipta jadi satu destinasi wisata favorit warga semarang punya uni pandang hingga lingkung foto selfie jadi giat utama pantai sebut banyak spot tarik abadi akhir pekan hari libur panjang wisatawan sering penuh pantai cipta dar lihat pandang pantai pantai cipta milik ombak tenang aman renang pantai cipta sendiri banyak ilalang tambah indah pandang jadi surga buru selfie ilalang jadi daya tarik unjung datang pantai cipta dar berselfie bahari
351,Old City 3D Trick Art Museum,Budaya,Semarang,0.4782608695652177,destinasi wisata kini satu memang tengah naik daun banyak kota masuk semarang salah satu old city d trick art museum museum tema seni dimensi suguh sensasi beda museum biasa pamer aneka karya seni dimensi atraktif foto destinasi wisata terus ramai kunjung lantar terus inovasi tiap bulan sekali pihak kelola ganti tema instalasi karya seni unjung datang berkalikali bosan budaya
352,GPIB Immanuel Semarang (Gereja Blenduk),Tempat Ibadah,Semarang,0.652173913043478,gpib immanuel semarang populer nama gereja blenduk kadangkadang eja gereja blendug sering kali dilafazkan bagai mblendhug bahasa jawa translit grja blendhuk gereja kristen tua jawa tengah bangun masyarakat belanda tinggal kota bentuk oktagonal persegi delapan gereja sungguh nama gereja gpib immanuel jl letjend suprapto kubah besar lapis perunggu buah orgel barok arsitektur buat dasar salib yunani gereja renovasi oleh w westmaas hpa de wilde tambah menara depan gedung gereja nama blenduk juluk masyarakat tempat arti kubah gereja hingga sekarang tiap hari minggu sekitar gereja dapat jumlah bangun masa kolonial belanda tempat ibadah
353,Taman Srigunting,Taman Hiburan,Semarang,0.7391304347826089,rupa salah satu landmark kawasan kota lama semarang taman srigunting masa kolonial belanda wujud parade plein panggung parade kini jadi buah ruang buka upa taman jadi salah satu tempat kumpul giat komunitas taman srigunting jalan letjen suprapto kawasan kota lama sisi selatan gedung marba barat daya gedung jiwasraya sisi barat gereja blenduk sisi timur gedung kerta niaga taman beberapa kali alami renovasi tahun tahun tahun taman srigunting fungsi raung buka rekreatif rupa taman pasif tahun renovasi taman buat jalan masuk masingmasing sisi hingga empat jalan masuk tengah tengah buat tiang lampu terang cabang empat rang empat sisi jalan masuk sebut taman hibur
354,Semarang Contemporary Art Gallery,Budaya,Semarang,0.652173913043478,salah satu wisata bau seni semarang kamu temu kawasan kota lama semarang contemporary art gallery lebih mudah sebut bagai galsem arti galeri semarang semarang gallery salah satu museum seni cukup kenal ini sangat populer kalang wisatawan utama cinta seni karyakarya seni pamer sini rupa hasil tangan dingin seniman handal seluruh penjuru nusantara budaya
355,Umbul Sidomukti,Cagar Alam,Semarang,0.652173913043478,kawasan wisata umbul sidomukti rupa salah satu wisata alam gunung semarang desa sidomukti camat bandung kabupaten semarang kawasan wisata dukung fasiltas servis outbond training adrenalin games taman renang alam camping ground pondok wisata pondok leseh meeting room cagar alam
356,Saloka Theme Park,Taman Hiburan,Semarang,0.4782608695652177,saloka hadir bagai taman rekreasi besar tengah jawa masuk daftar destinasi wisata pesona indonesia usung konsep arif lokal dasar legenda rakyat baru klinthing taman hibur
357,Wisata Alam Wana Wisata Penggaron,Cagar Alam,Semarang,0.2173913043478257,km kota ungar km kota semarang kawasan wana wisata penggaron cara administratif desa susu camat ungar kabupaten semarang area rupa salah satu hutan bina satu bisnis mandiri wisata benih usaha kbm wbu i perum hutan unit i jateng wana wisata penggaron wisata alam wana wisata penggaron rupa buah tempat wisata hutan guna libur sama keluarga salah satu camping tempat banyak jadi bagai tempat camping libur masyarakat semarang wana wisata penggaron buah hutan eksotis sayang surga kota semarang jarang sentuh mata unjung tanya jaga loket jawab sederhana apa hutan biasa sering dipake kemah istimewa rasa kecewa cagar alam
358,Masjid Kapal Semarang,Tempat Ibadah,Semarang,0.2173913043478257,masjid safinatun najah unjung biasa sebut masjid kapal semarang kini jadi wisata religi ramai kunjung bulan ramadan masjid lokasi lokasi jalan kyai padak podorejo kec ngaliyan kota semarang mulai ramai datang unjung jelang buka puasa umum tuju utama datang kesini ibadah ada buru foto kuliner kawasan masjid tempat ibadah
359,Taman Bunga Celosia,Cagar Alam,Semarang,0.3913043478260869,wisata semarang tawar bagai tempat wisata tarik salah satu kunjung taman bunga celosia bandung lokasi kaki gunung ungar semarang tawar pandang alami panorama gunung ungar rupa daya tarik utama taman rekreasi sini area parkir luas langsung sambut tak tinggal gapura selamat datang panjang jalan tuju loket tiket pagar bentuk pensil raksasa warna warni bagai tambah di sekitar pagar bunga warnawarni hias jalan tuju loket masuk cagar alam
360,Air Terjun Kali Pancur,Cagar Alam,Semarang,0.2173913043478257,kali pancur getas rupa kawasan wisata alam air terjun kali pancur desa nogosaren camat getas kabupaten semarang km belah barat kota salatiga tuju lokasi objek wisata ada sarana transportasi umum jadi bawa kendara sendiri cagar alam
361,Wisata Kampung Krisan Clapar,Taman Hiburan,Semarang,0.2173913043478257,wisata kampung krisan gemah ripah dusun clapar desa duren camat bandung kabupaten semarang jadi altenatif libur tempat hampar kebun bunga warna warni pesona kompleks wisata kebun bunga krisan agam varietas varietas kembang kelompok tani gemah ripah sejak tahun akhir objek sebut mulai buka umum bagai juju wisatawan november atas lahan terasering luas hektar bakal ajak keliling kebun bunga krisan khusus kunjung wisatawan luas lahan hektar kebun siap pihak kelola unjung taman hibur
362,Danau Rawa Pening,Cagar Alam,Semarang,0.4782608695652177,rawa pening pening salah satu varian bahasa jawa kata wening arti hening tenang damai bahasa jawa translit rawa pening danau alam kabupaten semarang jawa tengah luas hektare tempat wilayah camat ambarawa bawen tuntang banyubirurawa pening letak cekung rendah lereng gunung merbabu gunung telomoyo gunung ungar danau dangkal jadi hulu sungai tuntang cagar alam
363,Pantai Maron,Bahari,Semarang,0.0,pantai maron bahasa jawa translit pasisir maron letak belah barat semarang tepat muara sungai silandak tempuh tempat bandara ahmad yani rumah graha padma krapyak kirakira jarak km jalan raya sampai lokasi kendara tempuh menit jalan kaki ujung rumah graha padma makan waktu menitnnama maron sendiri konon pantai rupa milik terbang tni angkat darat bad merah maroon rupa warna khas baret bad pantai sebut pantai maron memang kurang jelas siapa kelola pantai maron jelas tiap masuk pantai maron cukup bayar ribu rupiah biaya parkirnjika kunjung pantai maron sabtu sore minggu pagi minggu sore harihari libur pasti banyak wisatawan area semarang maupun luar kota bahkan kata kalah jumlah lancong parangtritis yogyakarta kuta bal hampir tiap sudut pantai warungwarung tepi pantai penuh unjung bahari
364,Water Blaster Bukit Candi Golf,Taman Hiburan,Semarang,0.304347826086957,buat kamu bingung mau rekreasi mana semarang langsung water blaster semarang waterpark sedia banyak main atraksi seru semua layak coba total lebih wahana air siap beri alam seru buat cinta tantang wahana air bendul blaster warior jungle tree great wall sedikit puluh wahana main semua tunjang fasilitas lengkap gazebo family gazebo vip court semua tambah nyaman tiap unjung akan main waterpark kota lumpia taman hibur
365,Waduk Jatibarang,Cagar Alam,Semarang,0.3913043478260869,waduk jatibarang rupa buah waduk kota semarang bangun waduk selesai empat tahun bangun mulai proses isi air tanggal mei tepat hari air dunia menteri kerja umum djoko kirmanto sama gubernur jawa tengah ganjar pranowo kepala balai besar wilayah sungai pemali juwana imam santosonwaduk jatibarang mulai resmi operasi mei resmi sebut laku direktur jenderal sumber daya air menteri kerja umum rumah rakyat mudjiadi tepat ingat hari air dunia tingkat provinsi jawa tengahnwaduk jatibarang punya daya tampung juta meter kubik atas masalah banjir jadi salah satu destinasi wisata semarang tengah waduk pulau kecil dapat objek wisata goa kreo cagar alam
366,Tirto Argo Siwarak,Taman Hiburan,Semarang,0.4782608695652177,kolam renang tirto argo siwarak rupa kolam renang ungar dekat kota semarang jadi tempat wisata cukup populer bahkan jarang wisatawan semarang datang kunjung hadir kolam renang taman rekreasi sederhana justru jadi daya tarik sendiri bukti unjung datang pernah surut bahkan selalu unjung ramai libur taman hibur
367,Wisata Lereng Kelir,Cagar Alam,Semarang,0.3913043478260869,wisata kawasan gunung kelir memang mulai populer sejak awal tahun wisatawan kerap berbondongbondong tuju kesana redam rasa penasaran destinasi baru sebut gunung kelir milik tinggi lebih mdpl wisata lereng kelir atas tinggi capai mdpl mdpl tinggi sebut buat hampir seluruh kawasan kota ambarawa lihat kecil wilayah semarang selatan wisata gardu pandang lereng kelir memang kata lebih tinggi tempat wisata gardu pandang ada jawa tengah cagar alam
368,Kampoeng Rawa,Cagar Alam,Semarang,0.5652173913043481,kampoeng rawa sebut kampung rawa objek wisata ambarawa jawa tengah letak sabuk hijau danau rawa pening buka agustus tempat milik operasi belas kelompok tani nelayan dana artha prima credit union kompleks sebut maksud pengaruh sejahtera tani layan lokal samping promosi ekologi danau wilayah sebut fasilitas liput restoran apung pendopo pusat rajin tempat pancing dok hari libur tempat kunjung ratus unjung kompleks sengketa izin bangun sabuk hijau mungkin dampak ekologi cagar alam
369,Monumen Palagan Ambarawa,Budaya,Semarang,0.4782608695652177,monumen palagan ambarawa buah monumen ambarawa kabupaten semarangnmonumen rupa simbol kenang sejarah tempur palagan ambarawa tanggal desember desember ambarawa pasu sekutu desak magelang undur ambarawa pasu tkr pimpin kolonel soedirman hasil hancur sekutu tanggal desember mana kini ingat bagai hari infanterimonumen palagan ambarawa bangun tahun resmi desember presiden soeharto gambar singkat sejarah tempur lihat relief buat dinding monumen palagan ambarawandi monumen temu tinggal perintah jepang belanda lihat seragam tentara jepang belanda senjata perang seragam tentara indonesia barang sejarah ukur besar dapat temu beberapa tank kuno kendaraa angkut personil meriam tempur sebut paling tarik dapat temu pesawat mustang belanda hasil tembak jatuh rawa pening budaya
370,Benteng Pendem,Budaya,Semarang,0.304347826086957,benteng pendem cilacap bahasa belanda kustbatterij op de landtong te cilacap benteng tinggal belanda pesisir pantai teluk penyu kabupaten cilacap jawa tengah bangun tahun bangun rupa bekas markas tahan tentara hindia belanda bangun area luas hektare cara tahap lama tahun tahun hingga benteng pendem sempat tutup tanah pesisir pantai urus benteng kemudian temu mulai gali perintah cilacap tahun perintah kabupaten cilacap jadi benteng bagai tempat wisata sejarah budaya
371,Wisata Eling Bening,Cagar Alam,Semarang,0.3913043478260869,buah fasilitas wisata kelola cara modern timbul nikmat wisata ingin anakanak muda tetap satu lingkung indah alam laku rusa hadap alam fasilitas wisata wisata eling bening bukit ngrawan eling bening sejati buah restoran usung konsep wisata keluarga eling bening tawar pandang alam sangat indah view utama rawa pening indah sempurna background gunung merbabu andong telomoyo lihat diri gagah cagar alam
372,Gua Maria Kerep Ambarawa,Cagar Alam,Semarang,0.8260869565217388,gua maria kerep gua maria kerep ambarawa disinglkat gmka buah tempat ziarah letak jalan tentara ajar lurah panjang ambarawa tempat tempat cukup baik doa ziarah segar diri jarak m terminal ambarawa jauh jalan raya daerah cukup tenang tempat lihat pandang gunung telomoyo gunung merbabu danau rawa pening gua maria kerep milik fasilitas ziarah jalan salib tempat doa leseh gereja buah taman cagar alam
373,Museum Kereta Ambarawa,Budaya,Semarang,0.5652173913043481,museum kereta api ambarawa bahasa inggris indonesian railway museum ambarawa buah stasiun kereta api dialihfungsikan jadi buah museum rupa museum perkeretaapian pertama indonesia museum milik koleksi kereta api pernah jaya zaman museum cara administratif desa panjang ambarawa semarang museum letak tinggi meter masuk daerah operasi iv semarang kelola unit pusat lestari desain arsitektur pt kereta api indonesia kerja sama perintah provinsi jawa tengah budaya
374,Hutan Pinus Kayon,Cagar Alam,Semarang,0.4782608695652177,tak dipungkiri hutan pinus kayon getas dekat salatiga memang rupa salah satu tempat wisata indah manja mata unjung suguh jajar hutan pinus rapi asri deret pohon memang mikat hutan pinus kayon sebut hutan pinus kalipasang jadi salah satu alternatif wisata keluarga sana bilang komplit jalanjalan hutan sudah upa cor tentu makin manja unjung explorasi kawasan wisata cagar alam
375,Kota Lama Semarang,Budaya,Semarang,0.7391304347826089,kota lama semarang bahasa jawa translit kutha lama semarang suatu kawasan semarang jadi pusat dagang abad masa aman warga wilayah kawasan bangun benteng nama benteng vijhoek cepat jalur hubung antar tiga pintu gerbang benteng buat jalanjalan hubung jalan utama nama heeren straat nama jl let jen soeprapto salah satu lokasi pintu benteng jembatan berok sebut de zuider pornkawasan kota lama semarang sebut outstadt luas kawasan hektare lihat kondisi geografi tampak kawasan pisah daerah tampak kota sendiri juluk little netherland kawasan kota lama semarang rupa saksi bisu sejarah indonesia masa kolonial belanda lebih abad lokasi damping kawasan ekonomi tempat bangun kuno diri kukuh punya sejarah kolonialisme semarang cara umum karakter bangun wilayah ikut bangunanbangunan benua eropa tahun an lihat detail bangun khas ornamenornamen identik gaya eropa ukur pintu jendela luar biasa besar kacakaca warna bentuk atap unik ruang bawah tanahseperti kotakota ada bawah perintah kolonial belanda bangun benteng bagai pusat militer benteng bentuk segi lima pertama kali bangun sisi barat kota lama semarang benteng milik satu gerbang sisi selatan lima menara awas masingmasing menara rama zeeland amsterdam utrecht raamsdonk bunschoten perintah belanda pindah mukim tionghoa tahun dekat mukim belanda mudah penga wasan hadap segala aktivitas orang tionghoa benteng hanya bagai pusat militer bagai menara awas segala aktivitas giat orang tionghoankota lama jadi salah satu ikon primadona warga kota semarang mancanegara turut datang kota lama ini rencana kota lama semarang aju situs waris dunia unesco budaya
376,Semarang Chinatown,Budaya,Semarang,0.5652173913043481,bentuk pecinan semarang tak lepas geger pecinan batavia jakarta tempo dulu kala warga tionghoa berontak kuasa belanda buntut tragedi sebut banyak duduk turun tiongkok lari diri panjang pantai utara jawa hingga akhir semarang hingga ronta terus langsung hingga akhir mampu henti total tentara belanda perintah kolonial lantas putus kumpul warga tionghoa satu lokasi sempat tempat daerah simongan dekat klenteng sam poo kong kemudian pindah kali semarang hingga akhir kenal bagai kawasan pecinan sekarang budaya
377,La Kana Chapel,Taman Hiburan,Semarang,0.5652173913043481,la kana chapel tawar konsep baru standing party manja selera menu masak langsung spesial masakan segar ala menit piring tempat nikah raja tempat indah gunung ingin sentuh mewah glamour pesta outdoor indoor kapel la kana tampung hingga orang kapel lebih halaman ballroom tampung orang taman hibur
378,Jembatan Biru Ambarawa,Taman Hiburan,Semarang,0.304347826086957,jembatan letak tuntang kab semarang jawa tengah dekat rawa pening sungai tuntang kalau biasa mondar mandir salatigasemarang asing nama jembatan tuntang nah sungai tuntang tepat bawah jembatan tuntang muara rawa pening unjung senang foto wisata jembatan biru milik beberapa spot foto baik salah satu tengah jembatan untung unjung lihat kereta uap lintas depan tempat wisata jembatan biru atas jembatan unjung lihat gunung ungar gunung temoloyo gunung merbabu taman hibur
379,Goa Rong,Cagar Alam,Semarang,0.3913043478260869,semarang milik wisata tinggi nama goa rong kawasan wisata tunjuk semarang tak identik lawang sewu kota lama meski nama goa rong tempat tonjol sini bukan gua nya daerah tinggi pandang takjub objek wisata gua lorong sempit mungkin masuk manusia balik pandang saji atas bukit takjub wisatawan habis waktu foto nikmat pandang kuliner cafe bahkan sedia fasilitas outbond cagar alam
380,Masjid Agung Ungaran,Tempat Ibadah,Semarang,0.7391304347826089,masjid agung almabrur lokasi jln ahmad yani desa sidomulyo camat ungar tibur kabupaten semarang provinsi jawa tengah masjid jadi masjid agung kabupaten semarang ibukota provinsi jawa tengah masjid agung almabrur kenal masjid ikat saudara haji indonesia iphi bangun masjid mulai tahun silam diri ambil lahan luas meter persegi luas bangun persegi memang tuju jadi masjid agung kota semarang bangun masjid diri tepat hadap alunalun kota semarang lebih kenal bagai alunalun asmara berangan rumah dinas bupati semarang tempat ibadah
381,Tugu Muda Semarang,Budaya,Semarang,0.7391304347826089,tugu muda monumen pemuda indonesia buah monumen batu semarang jawa ingat juang merdeka pemuda indonesia dedikasi presiden sukarno mei ingat tempur lima hari terus terus pemuda semarang batalyon jepang pimpin mayor kido oktober pasu jepang usir belanda indonesia bagai kakak lakilaki asia jepang lebih kejam hadap bangkang rekanrekan belanda tugu batu sebut diri buah pondasi badan kepala satu sisi tugu buat relief kolam hias taman keliling budaya
382,Kampoeng Kopi Banaran,Taman Hiburan,Semarang,0.3913043478260869,kampoeng kopi banar buah agro wisata kebun kopi kabupaten semarang tempat wisata milik luas hektar jadi resort tempat wisata lokasi areal kebun kopi kebun getas afdeling assinan tepat jl raya semarang solo km lokasi kampoeng kopi banar tinggi m dpl buat suhu udara sana sejuk c c jadi cocok banget buat pelesir cari udara dingin segar pandang indah hilang penat sibuk kota besar tengah kebun asri taman hibur
383,Taman Tabanas,Taman Hiburan,Semarang,0.4782608695652177,taman tabanas rupa buah taman letak tanjak gombel semarang taman tabanas semarang unjung lihat landscape pandang kota semarang jadi taman tabanas jadi salah satu daya tarik kunjung sekitar taman tabanas semarang cafe resto hotel tambah indah jadi satu daya tarik sendiri taman tabanas semarang taman tabanas milik nama gardu pandang gombel semarang meski warga semarang sendiri lebih mengnal taman nama taman tabanas taman hibur
384,Kampung Tematik Jawi,Budaya,Semarang,0.5652173913043481,tak dipungkiri kalau kampung jawi gunungpati semarang memang viral bahkan banyak kunjung masyarakat padahal wisata kuliner awal kampung kecil kini banyak datang baik duduk lokal hingga luar kota tenar kini kerap hias lama sosmed unjung kampung jawi gunungpati kamu rasa atmosfer desa tempo dulu nuansa malam damai malam plus cahaya remangremang memang pakai lampu sentir lampu minyak jadi asik banget kalau nongkrong lamalama budaya
385,Kampung Batik Gedong Semarang,Budaya,Semarang,0.4782608695652177,kampung batik semarang rupa salah satu kampung kota semarang unik tarik selalu kait batik semarang sejak zaman dulu hingga sekarang kampung batik semarang letak putar daerah bubagan semarang kampung batik semarang sejarah tahun an mati total aktivitas batik baru kemudian tahun mulai giat langsung anggap kok nama kampung batik semarang kok orang batik mulai giat latih batik sering gala tuju fasilitas revitalisasi kampung batik semarang waktu kenal batik krajan batik gedong batik tengah batik malang batik kubur sari batik kandang wedus kenal motif sendirisendiri sayang motif rekam cara visual benar jadi harta karun temu sekarang visual motif batikbatik budaya
386,Air Terjun Semirang,Cagar Alam,Semarang,0.4782608695652177,letak lereng gunung ungar utara buah air terjun eksotis kolam renang warna hijau keliling popohonan sejuk udara gunung nama lokasi sebut air terjun semirang sebut curug semirang masyarakat semarang sebut curug semarang indah lokasi wisata sering kunjung wisatawan harihari biasa libur tiba air terjun semirang curug semirang kawasan hutan lindung luas hektar bawah kelola perum hutan adapun air terjun milik tinggi meter jarak lokasi parkir lokasi air terjun meter lama jalan unjung suguh pandang alam asri segar udara sangat sejuk cagar alam
387,Obyek Wisata Goa Kreo,Cagar Alam,Semarang,0.3913043478260869,goa kreo semarang ibukota jawa tengah hit kalang netizen tak heran cuaca cerah antri tuju sana ular meski tak angkut umum tuju sana tak halang rasa penasaran wisatawan gua bentuk cara alami beda gua gua letak lokasi letak tengah waduk jatibarang buah bendung bendung sungai kreo cagar alam
